"Y","01/27/2018 17:00:00","01/27/2018 18:00:00","Lightning Talks","Lightning Talks (sign-up in D-hall)","Sign-up for a lightning talk during the day! Get your 5 minutes of fame! Any FLOSS or related topic goes! Come prepared with slides or if you plan to present a live demo or slides from your own laptop, make sure you have proper VGA or HDMI display converters!'',,,,,,,'A-D105','Faculty of Information Technology (VUT FIT)',,,,,,,'Red Hat',,'n'",,"A-D105",,
"Y","01/27/2018 11:00:00","01/27/2018 11:23:00","Virtualization","Eliminating guest page cache","To fit more guests into system, we need to reduce memory footprint of individual guests. Our observation is big part of guest memory is page cache. Guest page cache grows large because of guest disk read/write accesses and there is no coordination between guest & host which pages should be swapped out when there is memory pressure at host side.&lt;br&gt;In this talk we will present solution to this problem. How we are eliminating guest page cache using QEMU fake DAX (Direct access) with guest persistent memory range. Also, we will discuss design & implementation details of new flushing interface required to persist guest changes to the backing storage. In addition to this, we will also talk about KVM guest page hinting and how both the above solutions help to solve the actual problem.","Pankaj Gupta","G-E105",,
"Y","01/27/2018 10:30:00","01/27/2018 10:53:00","Virtualization","The journey of a virtual machine from VMware to oVirt and how it can be customized.","virt-v2v is a tool to convert virtual machines from foreign guests to KVM. oVirt is a datacenter virtualization solution managing KVM guests. ManageIQ is a cloud management platform managing both VMware and oVirt (and many others).&lt;br&gt;We have integrated all this to provide an easy migration of VMware guests to oVirt using ManageIQ. &lt;br&gt;In this talk all layers of this integration will be explained giving the audience a firm understanding of how the journey of the virtual machine from VMware to oVirt looks like and how it can be customized.&lt;br&gt;No prior experience from the audience expected.","Tomas Jelinek","G-E105",,
"Y","01/27/2018 11:30:00","01/27/2018 11:53:00","Containers","Understanding The Open Container Standards","Do you understand all of the tools that work together to create a Docker Container? Do you have gaps in how the Open Containers Initiative (OCI) really governs the interaction between all of the tools?  This session will explain exactly how containers are created and how the OCI governs the interactions between the tools and daemons that do it.","Scott McCarty","A-D105",,"Containers"
"Y","01/27/2018 14:00:00","01/27/2018 14:23:00","Kernel","An introduction to kernel hardening","Kernel developers have always been concerned with fixing bugs, especially when those bugs have security implications. There's been an effort recently towards more proactive security efforts to eliminate the severity of certain types of bugs. This effort has been given the name the Kernel Self Protection Project (KSPP). The goal of this talk is to give a brief introduction to kernel security and discuss both the technical and non-technical challenges to making the kernel more secure, including why this hasn't happened sooner.","Laura Abbott","B-D0206",,"Kernel,Security"
"Y","01/27/2018 16:00:00","01/27/2018 16:53:00","CI/CD","Factory 2.0 Panel Discussion","The last year has been a whirlwind: lots of changes that affect us all, our toolchain, our workflows, and the shape of the Linux distribution. This hour is time set aside for open questions. How did the last year go? What’s coming next? We’ll be offering our opinions and guidance on questions from Modularity to “robots” to Bikeshed to gating. Join the discussion and help us create the future, together.  ---  For the committee: We plan to put the Factory 2.0 team up on the stage and take questions from the audience. If the room is quiet, we’ll have ~12 pre-canned questions prepared just to get things going. We understand that this is very unstructured compared to most devconf sessions, but with the committee’s approval we’d like to experiment and try it.","Ralph Bean","F-E104",,"Community,DevOps,Testing"
"Y","01/27/2018 10:30:00","01/27/2018 10:53:00","JUDCon","Changes in Java release process uncovered","Java is language, which turned from rapid development and innovation, to stagnation, which escalated with JDK6 being stable JDK for 6 years. With JDK7 come an promise to speed up the development with feature-focused cycle of 2-3 years. JDK8 was in edge, and JDK9 come wrong. Based on this experience, JDK will no longer be feature driven, and will try to release every half an year with LTS releases in 2-3 years. This change is forcing in many interesting subjects like complete fade-in of OpenJDK (as reference implementation) with OralcleJDK. RedHat had its part in this whole process, and I will try to highlight major impacts of the new release cycle.","Jiří Vaněk","E-G202",,"Development,Middleware,Platform/OS,Security"
"Y","01/27/2018 14:30:00","01/27/2018 14:53:00","Virtualization","Advanced releases and custom routing in OCP","Openshift is becoming more and more relevant in the container platform and PAAS area, with many developers and organizations already using it in production to deliver large scale, mission critical apps. In this area, some of the most appreciated and used features are related to the advanced deployment techniques. Since Openshift can easily spawn different versions of the same application and send traffic to them , it is an obvious option to help you implement rolling updates, Blue / Green deployments, canary and so on. In this talk, we will start introducing different techniques on how to implement content based routing, in order to have advanced routing based on request / client supplied informations. We will talk about HAproxy, Camel and Istio.","Giuseppe Bonocore; Luca Villa","G-E105",,"Cloud,Containers,Development,DevOps,Middleware,Web"
"Y","01/27/2018 14:30:00","01/27/2018 15:23:00","Containers","Synchronizing images with casync","casync is a novel tool for delivering OS images across the Internet. While there are many tools like this around, casync has some features that set it apart. In this talk we'll discuss why it is useful for delivering your IoT, container, application or OS images, and how you can make use of it.","Lennart Poettering","A-D105",,"Cloud,Containers,Desktop,DevOps,Platform/OS,Security,Storage,Virtualization"
"Y","01/27/2018 10:30:00","01/27/2018 11:23:00","Kernel","Performance Tuning of Red Hat Linux","This presentation will describe how to configure and tune the Red Hat Entrerprise Linux kernel for optimal performance. The first section will discuss how to determine if a system running RHEL is a achieving optimal performance for a variety of commercial applications and industry standard benchmarks in terms of throughput and latency. The second section will explore a variety of kernel tuning parameters and discuss how each one effects the system performance. The third section will give actual examples of how RHEL was tuned to achieve industry leading performance for a variety of applications and benchmarks running on a variety of different hardware platforms.","Larry Woodman","B-D0206",,"Kernel"
"Y","01/27/2018 16:00:00","01/27/2018 16:23:00","Cloud","Istio on OpenShift – Diving Deeper","This session is a step-by-step guide about deploying a custom Hyperledger based blockchain app on the Istio micro-service mesh, going beyond the commonly found BookInfo sample app tutorials. I'll start with a high-level overview of what OpenShift currently supports when it comes to routing and traffic management, and then dive deeper into Istio by installing an example app and explaining what’s happening under the hood in detail.  Links: https://docs.google.com/a/redhat.com/document/d/1Igqg2taS6quNHEMi0ztbTMTj0Cv6BmmG8x9kNGBwaVM/edit?usp=sharing  https://blog.openshift.com/red-hat-istio-launch/ https://istio.io/docs/concepts/traffic-management/overview.html https://istio.io/docs/concepts/what-is-istio/overview.html","Ricardo Lourenço","C-D0207",,"Cloud,Containers,Middleware,Networking,Research"
"Y","01/27/2018 10:30:00","01/27/2018 10:53:00","Config Management","Ansible Roles: You can do that?","We'll introduce 4 things you probably don't know, and certainly have never tried with an Ansible role. In just 30 minutes you'll learn about new features, pick up some new tricks, and become an Ansible power user.","Chris Houseknecht","H-E112",,"Automation,DevOps"
"Y","01/27/2018 14:00:00","01/27/2018 14:23:00","Containers","OpenShift from the good, bad and ugly","In this talk, we will discuss the challenges of running OpenShift from different points of view:  * The bad AKA the sysadmin - Review of installation methods, maybe linking to ref arch works ( for instance openshift on openstack) and a demo of deploying with oc cluster up - Things to take into account regarding administration( backup, storage considerations, node labelling, integrated registry) - How OCP help you to deploy a k8s cluster (like comparing k8s + diy vs ocp)  * The ugly AKA the consultant - Things to take into account when doing an openshift project - Previous experiences  * The good AKA the developer - Deploying a simple application (like using a template or oc new-app) - Demonstrate the power of custom controllers and crd in python","Karim Boumedhel; Eduardo Mínguez Pérez","A-D105",,"Containers,Development,Platform/OS"
"Y","01/27/2018 15:00:00","01/27/2018 15:23:00","Cloud","Detect pitfalls of OSP deployments with Citellus","Learn how to get ahead of unexpected downtime by using Citellus to debug OpenStack.  Citellus is a framework populated by community-contributed scripts that automate detecting problems, such as configuration issues, conflicts with package versions, and more.  With Citellus, you can: - Solve issues faster thanks to the information it provides - Run against a sosreport or live environment - Use the community-provided plugins for detecting issues  - Code new plugins in your language of choice (bash, python, ruby, etc.)  After this session, you’ll be able to use Citellus to detect problems and potential problems in your environment. Use this validation tool not just for OpenStack, but for many of your organization’s other projects, from proof of concept to operation.","Martin Schuppert; Pablo Iranzo Gómez; Pablo Caruana","C-D0207",,"Cloud,DevOps,Testing"
"Y","01/27/2018 11:30:00","01/27/2018 12:23:00","JUDCon","Mobile in a Containers world","In this session we will take a look at landscape of mobile development as it relates to modern application development and Cloud Native deployments using containers, Kubernetes and OpenShift.  We will explore who the key personas are in the modern app dev space, what their needs are and how these needs can be addressed using a combination of open source projects including OpenShift Origin, Kubernetes, Docker and many others.  Finally, we will take a hands on look at an emerging open source mobile tool set and how it can help accelerate mobile development as part of a modern app dev strategy.","John Frizelle","E-G202",,"Cloud,Containers,Development,Mobile"
"Y","01/27/2018 15:00:00","01/27/2018 15:53:00","Config Management","AWX: Empower Your Team!","We'll start off with a live deployment of AWX to OpenShift. You'll learn installation best practices, and how to tailor the installation to fit your environment.  We'll then go through the full configuration of our AWX server. You'll learn best practices for configuring users, credentials, teams, projects, inventory and more.   And finally, we'll bring it all together with the creation and execution of a workflow template, where you'll learn how to use AWX to empower your co-workers and teams through delegation.","Chris Houseknecht","H-E112",,"Automation,DevOps"
